bug_id,review_iterations,comment_times,comment_words,reviewer_cnt,reviewer_comment_rate,non_author_voters,neg_review_rate,response_delay,review_duration,feedback_count,neg_feedbacks,feedback_delay,review_status
1131756,0.5,2.5,15.5,0.5,0.0,0.5,-0.5,66.39,66.39,0.0,0.0,-1.0,+
1131759,1.0,1.0,2.0,1.0,0.0,1.0,0.0,26.74,26.74,0.0,0.0,-1.0,+
1136526,1.0,1.0,9.0,1.0,0.0,1.0,0.0,21.07,21.07,0.0,0.0,-1.0,+
1136523,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8.61,8.61,0.0,0.0,-1.0,+
1136521,1.0,1.0,23.0,1.0,0.0,1.0,0.0,29.2,29.2,0.0,0.0,-1.0,+
1136520,1.0,3.0,28.0,1.0,0.0,1.0,0.0,15.08,15.08,0.0,0.0,-1.0,+
1176109,1.0,0.0,0.0,1.0,0.0,0.75,0.5,19.32,19.32,0.0,0.0,-1.0,?
1229541,1.0,0.0,0.0,1.0,1.0,1.0,0.0,18.54,18.54,0.0,0.0,-1.0,+
1176105,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.75,1.75,0.0,0.0,-1.0,+
1176107,1.0,6.5,98.0,1.0,0.0,1.0,0.5,69.46,69.46,0.0,0.0,-1.0,?
1260260,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.66,0.66,0.0,0.0,-1.0,+
1260261,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.32,6.32,0.0,0.0,-1.0,+
1225470,1.0,4.0,35.0,1.0,0.0,1.0,0.0,14.86,14.86,0.0,0.0,-1.0,+
1234158,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,104.84,+
1151259,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.81,0.81,0.0,0.0,-1.0,+
1044932,1.0,6.5,37.5,1.0,0.0,0.5,0.0,0.45,0.45,0.0,0.0,-1.0,+
1182147,1.0,2.0,21.5,1.0,0.0,1.0,0.5,1.09,1.09,0.0,0.0,-1.0,?
1138581,1.0,3.0,50.0,1.0,0.0,1.0,0.0,10.76,10.76,0.0,0.0,-1.0,+
1225477,1.0,0.5,14.0,1.0,0.0,0.5,0.0,1.71,1.71,0.0,0.0,-1.0,+
1254400,1.0,1.5,17.75,1.0,0.0,0.75,0.25,35.34,35.34,0.0,0.0,-1.0,?
1292032,1.0,2.0,22.0,1.0,0.0,1.0,0.0,0.52,0.52,0.0,0.0,-1.0,+
1139235,1.0,1.4,24.4,1.0,0.0,0.2,0.0,221.91,221.91,0.0,0.0,-1.0,+
1187662,1.0,2.0,45.0,1.0,0.0,1.0,0.0,20.28,20.28,0.0,0.0,-1.0,+
1187664,1.0,0.5,1.0,1.0,0.5,1.0,0.0,5.11,5.11,0.0,0.0,-1.0,+
1186393,1.0,8.0,80.0,1.0,0.0,1.0,0.0,21.94,21.94,0.0,0.0,-1.0,+
1263556,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.3,9.3,0.0,0.0,-1.0,+
1263551,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8.89,8.89,0.0,0.0,-1.0,+
1105090,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.66,3.66,0.0,0.0,-1.0,+
1263553,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8.94,8.94,0.0,0.0,-1.0,+
1186398,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.06,0.06,0.0,0.0,-1.0,+
1105098,1.5,0.0,0.0,1.5,0.0,1.5,0.25,2.92,7.73,0.0,0.0,-1.0,+
1087054,1.0,6.0,44.0,1.0,0.0,1.0,0.0,65.41,65.41,0.0,0.0,-1.0,+
1279628,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.12,0.12,0.0,0.0,-1.0,+
1260198,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.77,0.77,0.0,0.0,-1.0,+
1279622,1.0,2.33,14.0,1.0,0.0,1.0,0.67,18.69,18.69,0.33,0.0,-0.36,?
1248223,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.71,6.71,0.0,0.0,-1.0,+
1248224,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.52,5.52,0.0,0.0,-1.0,+
1248228,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.27,0.27,0.0,0.0,-1.0,+
1248229,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.43,2.43,0.0,0.0,-1.0,+
1144418,1.0,0.0,0.0,1.0,1.0,1.0,0.0,24.04,24.04,0.0,0.0,-1.0,+
1149630,1.0,2.0,11.5,1.0,0.0,0.5,0.0,0.86,0.86,0.0,0.0,-1.0,+
1157951,0.75,1.75,35.5,0.75,0.0,0.75,-0.25,11.85,11.85,0.25,0.25,-0.37,?
1157950,1.0,1.0,10.0,1.0,0.0,1.0,0.0,502.45,502.45,0.0,0.0,-1.0,+
1157954,1.0,28.0,411.0,1.0,0.0,1.0,0.0,69.02,69.02,1.0,0.0,67.59,+
1277344,1.0,0.0,0.0,1.0,1.0,1.0,0.0,144.36,144.36,0.0,0.0,-1.0,+
1279997,1.0,0.0,0.0,1.0,1.0,1.0,0.0,659.09,659.09,0.0,0.0,-1.0,+
1100579,1.5,7.0,61.5,1.5,0.0,1.5,0.0,14.41,8.54,0.0,0.0,-1.0,+
1100578,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.58,0.58,0.0,0.0,-1.0,+
1223734,0.8,0.2,2.4,0.8,0.0,0.8,0.0,0.44,0.44,0.2,0.0,-0.77,?
1223736,0.8,1.8,38.8,0.8,0.0,0.8,0.0,35.12,35.12,0.2,0.0,1.44,?
1108382,1.0,8.0,112.0,1.0,0.0,1.0,0.0,59.81,59.81,0.0,0.0,-1.0,+
1248598,1.0,1.33,2.0,1.0,0.0,1.0,0.0,2.45,2.45,0.0,0.0,-1.0,+
1186536,1.0,1.0,16.5,1.0,0.0,1.0,0.0,11.71,11.71,0.0,0.0,-1.0,+
1043713,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.37,1.37,0.0,0.0,-1.0,+
1043710,1.0,0.67,4.33,1.0,0.0,1.0,0.0,0.99,0.99,0.0,0.0,-1.0,+
1043719,1.0,0.0,0.0,1.0,1.0,1.0,0.0,14.72,14.72,0.0,0.0,-1.0,+
1177766,1.0,7.0,54.0,1.0,0.0,1.0,0.5,67.4,67.4,0.0,0.0,-1.0,?
1177764,2.0,1.0,26.0,2.0,0.0,2.0,0.0,1.27,2.09,0.0,0.0,-1.0,+
1177765,1.0,1.67,9.33,1.0,0.0,1.0,0.0,47.32,47.32,0.0,0.0,-1.0,+
1137341,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.65,4.65,0.0,0.0,-1.0,+
1131389,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.76,0.76,0.0,0.0,-1.0,+
1182856,1.0,0.93,10.53,1.0,0.0,0.47,0.0,35.56,35.56,0.0,0.0,-1.0,+
1101037,1.0,3.0,28.0,1.0,0.0,1.0,0.0,6.01,6.01,0.0,0.0,-1.0,+
1269011,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.18,0.18,0.0,0.0,-1.0,+
1226816,1.0,1.0,4.0,1.0,0.0,1.0,0.0,95.12,95.12,0.0,0.0,-1.0,+
1147143,0.5,16.75,193.25,0.5,0.0,0.25,-0.5,0.0,0.0,0.5,0.25,10.3,?
1147144,1.0,5.0,155.0,1.0,0.0,1.0,0.0,22.23,22.23,0.0,0.0,-1.0,+
1119463,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.68,1.68,0.0,0.0,-1.0,+
1119462,1.0,2.0,12.67,1.0,0.0,0.67,0.0,0.48,0.48,0.0,0.0,-1.0,+
1249177,1.0,1.0,4.0,1.0,0.0,1.0,0.0,142.47,142.47,0.0,0.0,-1.0,+
1249174,1.0,0.0,0.0,1.0,1.0,1.0,0.0,109.66,109.66,0.0,0.0,-1.0,+
1249171,1.0,5.0,28.0,1.0,0.0,1.0,0.0,18.43,18.43,0.0,0.0,-1.0,+
1108960,1.0,1.0,2.0,1.0,0.0,0.5,0.0,0.03,0.03,0.0,0.0,-1.0,+
1214277,3.0,4.0,92.0,3.0,0.33,3.0,0.0,19.37,309.47,0.0,0.0,-1.0,+
1093866,1.0,0.0,0.0,1.0,0.0,0.67,0.33,2.06,2.06,0.0,0.0,-1.0,?
1094816,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.7,3.7,0.0,0.0,-1.0,+
1104054,1.0,3.0,68.0,1.0,0.0,1.0,0.0,77.24,77.24,0.0,0.0,-1.0,+
1103000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.11,0.11,0.0,0.0,-1.0,+
1153122,1.0,1.0,1.0,1.0,0.0,1.0,0.0,8.25,8.25,0.0,0.0,-1.0,+
1153123,1.0,2.0,28.0,1.0,0.0,1.0,0.0,2.4,2.4,0.0,0.0,-1.0,+
1265641,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.49,4.49,0.0,0.0,-1.0,+
1218762,1.0,0.0,0.0,1.0,0.0,1.0,0.0,18.3,18.3,0.0,0.0,-1.0,+
1112001,1.0,1.0,22.0,1.0,0.0,1.0,0.0,514.14,514.14,0.0,0.0,-1.0,+
1061652,1.0,0.0,0.0,1.0,0.5,0.5,0.0,12.92,12.92,0.0,0.0,-1.0,+
1061653,1.0,2.0,39.0,1.0,0.0,1.0,0.0,65.4,65.4,0.0,0.0,-1.0,+
1253622,1.0,0.0,0.0,1.0,0.0,1.0,0.0,69.61,69.61,0.0,0.0,-1.0,+
1154791,0.75,2.25,59.5,0.75,0.0,0.5,0.0,2.28,2.28,0.25,0.25,-0.67,?
1170231,1.0,0.5,21.0,1.0,0.0,1.0,0.0,270.82,270.82,0.0,0.0,-1.0,+
1070316,1.0,0.0,0.0,1.0,0.0,1.0,0.0,117.3,117.3,0.0,0.0,-1.0,+
1073662,0.78,3.56,36.33,0.78,0.0,0.28,-0.22,38.98,38.98,0.22,0.0,53.75,+
1093893,1.0,1.0,14.0,1.0,0.0,0.5,0.0,11.28,11.28,0.0,0.0,-1.0,+
1289944,1.0,1.0,1.0,1.0,0.0,1.0,0.0,15.28,15.28,0.0,0.0,-1.0,+
1059485,1.0,0.0,0.0,1.0,1.0,1.0,0.0,16.71,16.71,0.0,0.0,-1.0,+
1107656,0.0,12.0,149.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,13.65,+
1142241,1.0,2.0,14.0,1.0,0.0,1.0,0.0,3.99,3.99,0.0,0.0,-1.0,+
1107652,0.5,1.0,9.5,0.5,0.0,0.5,-0.5,-0.46,-0.46,0.5,0.0,42.24,+
1253199,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.16,0.16,0.0,0.0,-1.0,+
1220411,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.61,19.61,0.0,0.0,-1.0,+
1078674,1.0,0.0,0.0,1.0,0.0,0.67,0.0,2.92,2.92,0.0,0.0,-1.0,+
1188364,1.0,2.0,16.0,1.0,0.0,1.0,0.0,26.69,26.69,0.0,0.0,-1.0,+
1268837,1.0,0.5,1.0,1.0,0.0,0.5,0.0,1.7,1.7,0.0,0.0,-1.0,+
1253194,1.0,1.0,23.0,1.0,0.0,1.0,0.0,0.05,0.05,0.0,0.0,-1.0,+
1253195,0.4,6.0,44.8,0.4,0.0,0.4,-0.6,1.52,1.52,0.6,0.0,5.21,+
1180178,1.0,1.0,29.0,1.0,0.0,1.0,0.0,0.86,0.86,0.0,0.0,-1.0,+
1074128,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.05,5.05,0.0,0.0,-1.0,+
1290048,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.44,4.44,0.0,0.0,-1.0,+
1266676,1.0,0.5,7.5,1.0,0.0,1.0,0.0,1.62,1.62,0.0,0.0,-1.0,+
1183480,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.68,0.68,0.0,0.0,-1.0,+
1183482,1.0,0.0,0.0,1.0,1.0,1.0,0.0,46.18,46.18,0.0,0.0,-1.0,+
1183484,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.48,0.48,0.0,0.0,-1.0,+
1183485,1.0,0.0,0.0,1.0,0.0,1.0,0.0,20.41,20.41,0.0,0.0,-1.0,+
1183487,1.0,0.0,0.0,1.0,1.0,1.0,0.0,33.24,33.24,0.0,0.0,-1.0,+
1105870,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.67,3.67,0.0,0.0,-1.0,+
1259089,1.0,0.6,2.2,1.0,0.0,0.2,0.0,0.05,0.05,0.0,0.0,-1.0,+
1059733,1.0,1.5,11.5,1.0,0.0,0.5,0.0,2.98,2.98,0.0,0.0,-1.0,+
1062355,1.0,0.0,0.0,1.0,1.0,1.0,0.0,41.96,41.96,0.0,0.0,-1.0,+
1283325,1.0,2.33,17.33,1.0,0.0,0.33,0.0,5.87,5.87,0.0,0.0,-1.0,+
1184705,0.75,1.25,13.25,0.75,0.0,0.25,-0.25,0.12,0.12,0.25,0.0,5.69,+
1102060,0.56,2.67,18.33,0.56,0.0,0.33,-0.44,20.35,20.35,0.56,0.0,55.14,+
1102063,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.31,0.31,0.0,0.0,-1.0,+
1150783,1.0,3.0,38.0,1.0,0.0,1.0,0.0,47.05,47.05,0.0,0.0,-1.0,+
1150780,1.0,1.0,16.0,1.0,0.0,1.0,0.0,22.27,22.27,0.0,0.0,-1.0,+
1292502,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.44,4.44,0.0,0.0,-1.0,+
1280949,1.0,1.0,14.0,1.0,0.0,1.0,0.0,71.14,71.14,0.0,0.0,-1.0,+
1079787,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.81,3.81,0.0,0.0,-1.0,+
1216109,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.47,9.47,0.0,0.0,-1.0,+
1079789,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.61,7.61,0.0,0.0,-1.0,+
1216107,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.52,0.52,0.0,0.0,-1.0,+
1289848,1.0,0.0,0.0,1.0,0.0,1.0,0.33,0.61,0.61,0.0,0.0,-1.0,?
1213552,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.49,4.49,0.0,0.0,-1.0,+
1106527,0.5,0.0,0.0,0.5,0.5,0.5,-0.5,7.21,7.21,0.5,0.5,8.05,?
1106522,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.04,1.04,0.0,0.0,-1.0,+
1286390,1.0,2.0,39.0,1.0,0.0,1.0,0.0,0.3,0.3,0.0,0.0,-1.0,?
1206084,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.42,0.42,0.0,0.0,-1.0,+
1255925,0.6,1.8,12.0,0.6,0.2,0.6,-0.4,59.71,59.71,0.4,0.0,13.59,+
1280497,1.0,1.0,11.0,1.0,0.0,1.0,0.0,0.44,0.44,0.0,0.0,-1.0,+
1287442,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.14,3.14,0.0,0.0,-1.0,+
1167756,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03,0.03,0.0,0.0,-1.0,+
1180827,0.67,2.0,18.0,0.67,0.0,0.67,-0.33,28.49,28.49,0.33,0.0,37.81,+
1196079,1.0,0.0,0.0,1.0,1.0,1.0,0.0,97.4,97.4,0.0,0.0,-1.0,+
1064699,1.0,0.0,0.0,1.0,1.0,1.0,0.0,16.64,16.64,0.0,0.0,-1.0,+
1079251,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.12,0.12,0.0,0.0,-1.0,+
1079250,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.73,0.73,0.0,0.0,-1.0,+
1213881,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.49,9.49,0.0,0.0,-1.0,+
1067380,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.06,0.06,0.0,0.0,-1.0,+
1183730,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.38,5.38,0.0,0.0,-1.0,+
1049960,0.83,7.5,53.0,0.83,0.0,0.5,0.33,27.81,27.81,0.33,0.0,0.18,?
1293023,0.5,3.5,49.5,0.5,0.0,0.5,0.0,11.8,11.8,0.0,0.0,-1.0,?
1055591,1.0,0.0,0.0,1.0,1.0,1.0,0.0,151.66,151.66,0.0,0.0,-1.0,+
1293028,1.0,1.0,15.0,1.0,0.0,1.0,0.0,57.97,57.97,0.0,0.0,-1.0,+
1285927,1.0,0.5,0.5,1.0,0.0,1.0,0.0,2.33,2.33,0.0,0.0,-1.0,+
1159208,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.49,0.49,0.0,0.0,-1.0,+
1091232,1.0,4.0,40.0,1.0,0.0,0.5,0.0,0.91,0.91,0.0,0.0,-1.0,+
1120721,1.0,1.0,9.0,1.0,0.0,1.0,0.0,12.25,12.25,0.0,0.0,-1.0,+
1237179,1.0,1.0,5.0,1.0,0.0,1.0,0.0,48.09,48.09,0.0,0.0,-1.0,+
1236801,1.0,1.0,10.0,1.0,0.0,1.0,0.0,57.13,57.13,0.0,0.0,-1.0,+
1215484,1.0,4.0,8.0,1.0,0.0,1.0,0.0,75.76,75.76,1.0,0.0,66.37,+
1236802,1.0,0.0,0.0,1.0,1.0,1.0,0.0,124.73,124.73,0.0,0.0,-1.0,+
1153469,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.08,0.08,0.0,0.0,-1.0,+
1153460,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.8,6.8,0.0,0.0,-1.0,?
1212681,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.11,0.11,0.0,0.0,-1.0,+
1212680,1.0,1.0,4.0,1.0,0.0,1.0,0.0,11.6,11.6,0.0,0.0,-1.0,+
1212683,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.06,2.06,0.0,0.0,-1.0,+
1212688,1.0,2.0,48.0,1.0,0.0,1.0,0.0,6.4,6.4,0.0,0.0,-1.0,+
1201613,2.0,3.0,36.0,2.0,0.0,2.0,0.0,2.72,1.75,0.0,0.0,-1.0,+
1119878,2.0,9.25,102.25,2.0,0.15,1.75,-0.25,25.89,2.19,0.25,0.0,47.65,+
1209461,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.44,4.44,0.0,0.0,-1.0,+
1117850,1.0,0.0,0.0,1.0,1.0,1.0,0.0,13.34,13.34,0.0,0.0,-1.0,+
1117851,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.35,0.35,0.0,0.0,-1.0,+
1119872,1.0,0.0,0.0,1.0,0.0,1.0,0.0,151.96,151.96,0.0,0.0,-1.0,+
1209464,1.0,0.0,0.0,1.0,0.0,1.0,0.0,30.16,30.16,0.0,0.0,-1.0,+
1270108,1.0,6.0,40.0,1.0,0.0,1.0,0.0,29.0,29.0,0.0,0.0,-1.0,+
1281726,0.86,2.0,29.14,0.86,0.0,0.43,-0.14,16.09,16.09,0.14,0.0,18.74,+
1160900,0.67,10.67,133.0,0.67,0.0,0.67,-0.33,5.78,5.78,0.33,0.0,5.26,+
1169337,0.5,12.0,182.5,0.5,0.0,0.5,-0.5,0.48,0.48,0.5,0.0,45.98,+
1283376,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.7,0.7,0.0,0.0,-1.0,+
1160908,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.84,11.84,0.0,0.0,-1.0,+
1192791,1.0,1.5,12.5,1.0,0.0,0.5,0.0,0.06,0.06,0.0,0.0,-1.0,+
1232326,1.0,1.0,26.0,1.0,0.0,1.0,0.0,18.63,18.63,0.0,0.0,-1.0,+
1161366,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.05,5.05,0.0,0.0,-1.0,+
1228947,1.0,2.0,87.0,1.0,0.0,1.0,0.0,61.55,61.55,1.0,0.0,46.74,+
1161362,1.0,1.0,26.0,1.0,0.0,1.0,0.0,33.77,33.77,0.0,0.0,-1.0,+
1231677,1.0,0.0,0.0,1.0,1.0,1.0,0.0,123.0,123.0,0.0,0.0,-1.0,+
1228949,1.0,0.0,0.0,1.0,1.0,1.0,0.0,14.41,14.41,0.0,0.0,-1.0,+
1065525,0.67,4.67,57.33,0.67,0.0,0.33,-0.33,0.83,0.83,0.33,0.0,-0.59,+
1065526,1.0,0.5,7.5,1.0,0.0,1.0,0.0,1227.42,1227.42,0.0,0.0,-1.0,+
1054646,1.0,0.0,0.0,1.0,0.0,0.5,0.0,17.57,17.57,0.0,0.0,-1.0,+
1292378,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.04,0.04,0.0,0.0,-1.0,+
1239441,1.0,9.6,137.4,1.0,0.0,0.6,-0.1,1.04,5.03,0.4,0.0,7.31,+
1194430,1.0,5.0,60.0,1.0,0.0,1.0,0.0,27.58,27.58,0.0,0.0,-1.0,+
1251127,1.0,0.0,0.0,1.0,1.0,1.0,0.0,18.85,18.85,0.0,0.0,-1.0,+
1081203,0.33,1.33,39.67,0.33,0.0,0.33,-0.67,17.28,17.28,0.67,0.0,10.47,+
1081208,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.32,0.32,0.0,0.0,-1.0,+
1220080,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.35,9.35,0.0,0.0,-1.0,+
1085186,1.0,1.0,15.0,1.0,0.0,1.0,0.5,0.22,0.22,0.0,0.0,-1.0,?
1085187,1.0,0.0,0.0,1.0,1.0,1.0,0.0,24.77,24.77,0.0,0.0,-1.0,+
1050348,1.0,3.0,11.5,1.0,0.0,1.0,0.0,0.9,0.9,0.0,0.0,-1.0,+
1124738,1.0,1.0,21.0,1.0,0.0,1.0,0.0,3.8,3.8,0.0,0.0,-1.0,+
1236373,1.0,0.0,0.0,1.0,0.0,1.0,0.0,74.95,74.95,0.0,0.0,-1.0,+
1236372,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.65,7.65,0.0,0.0,-1.0,+
1050346,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,+
1050340,1.0,0.36,8.36,1.0,0.27,1.0,0.0,59.04,59.04,0.0,0.0,-1.0,+
1273748,1.0,3.0,3.0,1.0,0.0,1.0,0.0,8.38,8.38,0.0,0.0,-1.0,+
1205970,1.0,0.0,0.0,1.0,1.0,1.0,0.0,15.12,15.12,0.0,0.0,-1.0,+
1127189,0.5,2.75,37.75,0.5,0.0,0.5,-0.5,58.26,58.26,0.5,0.0,17.81,+
1127188,1.0,1.25,5.5,1.0,0.0,1.0,0.0,79.71,79.71,0.0,0.0,-1.0,+
1117211,1.0,3.0,24.0,1.0,0.0,1.0,0.0,64.87,64.87,0.0,0.0,-1.0,+
1168578,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.06,13.06,0.0,0.0,-1.0,+
1147804,1.0,4.0,7.0,1.0,0.0,1.0,0.0,8.83,8.83,0.0,0.0,-1.0,+
1147805,1.0,1.0,18.5,1.0,0.0,1.0,0.5,23.09,23.09,0.0,0.0,-1.0,?
1147806,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.09,0.09,0.0,0.0,-1.0,+
1084589,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.13,0.13,0.0,0.0,-1.0,+
1283489,1.0,1.0,13.0,1.0,0.0,0.5,0.0,1.77,1.77,0.0,0.0,-1.0,+
1174055,1.0,0.33,1.33,1.0,0.0,1.0,0.0,68.42,68.42,0.0,0.0,-1.0,+
1160014,1.21,1.14,11.79,1.21,0.0,1.21,0.14,26.73,28.58,0.0,0.0,-1.0,?
1160017,1.0,0.0,0.0,1.0,0.0,1.0,0.25,5.79,5.79,0.0,0.0,-1.0,?
1284808,2.0,9.0,41.0,2.0,0.0,2.0,0.0,5.0,2.66,0.0,0.0,-1.0,+
1093404,1.0,3.0,34.0,1.0,0.0,1.0,0.0,17.94,17.94,0.0,0.0,-1.0,+
1284803,1.0,0.25,7.5,1.0,0.25,1.0,0.0,104.87,104.87,0.0,0.0,-1.0,+
1238795,1.0,0.5,1.5,1.0,0.5,1.0,0.0,0.48,0.48,0.0,0.0,-1.0,+
1187404,1.0,0.0,0.0,1.0,0.0,1.0,0.0,360.52,360.52,0.0,0.0,-1.0,+
1288726,1.0,1.5,14.5,1.0,0.0,1.0,0.0,4.23,4.23,0.0,0.0,-1.0,+
1280132,1.0,0.5,1.0,1.0,0.0,0.5,0.0,2.98,2.98,0.0,0.0,-1.0,+
1195742,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.18,0.18,0.0,0.0,-1.0,+
1195743,1.0,2.0,31.0,1.0,0.0,1.0,0.0,0.23,0.23,0.0,0.0,-1.0,+
1282407,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.57,1.57,0.0,0.0,-1.0,?
1230238,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,+
1163667,1.0,1.62,15.0,1.0,0.08,0.54,0.08,11.89,11.89,0.0,0.0,-1.0,?
1163664,2.0,0.0,0.0,2.0,0.0,2.0,0.0,226.79,20.67,0.0,0.0,-1.0,+
1238420,1.2,2.2,27.4,1.2,0.0,1.2,0.0,8.51,37.99,0.0,0.0,-1.0,+
1057694,0.67,5.33,72.0,0.67,0.0,0.33,-0.33,8.37,8.37,0.33,0.0,18.01,+
1165994,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.24,4.24,0.0,0.0,-1.0,+
1191916,0.5,2.0,19.0,0.5,0.0,0.5,-0.5,0.13,0.13,0.0,0.0,-1.0,+
1050802,1.0,6.6,98.0,1.0,0.0,0.6,0.0,4.72,4.72,0.2,0.0,-0.66,+
1055279,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.05,0.05,0.0,0.0,-1.0,+
1283524,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.01,0.01,0.0,0.0,-1.0,+
1291054,1.0,0.4,1.8,1.0,0.0,1.0,0.0,10.07,10.07,0.0,0.0,-1.0,+
1291059,1.0,0.0,0.0,1.0,1.0,1.0,0.0,11.19,11.19,0.0,0.0,-1.0,+
1130570,1.0,2.0,16.0,1.0,0.0,1.0,0.0,12.64,12.64,0.0,0.0,-1.0,+
1057528,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.22,5.22,0.0,0.0,-1.0,+
1125120,1.0,1.0,2.0,1.0,0.0,1.0,0.0,60.55,60.55,0.0,0.0,-1.0,+
1276873,1.0,2.0,19.0,1.0,0.0,1.0,0.0,6.22,6.22,0.0,0.0,-1.0,+
1163597,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.18,1.18,0.0,0.0,-1.0,+
1109563,0.5,5.0,40.5,0.5,0.0,0.5,-0.5,4.47,4.47,0.5,0.0,-0.19,+
1134265,0.67,10.67,195.67,0.67,0.0,0.33,-0.33,-0.3,-0.3,0.67,0.0,0.05,+
1257277,1.0,3.0,111.0,1.0,0.0,1.0,0.0,25.06,25.06,1.0,0.0,188.22,+
1086527,1.0,2.0,14.5,1.0,0.0,1.0,0.5,25.6,25.6,0.5,0.0,15.14,+
1257270,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.11,3.11,0.0,0.0,-1.0,+
1178023,0.5,1.0,39.5,0.5,0.0,0.5,-0.5,-0.48,-0.48,0.5,0.0,8.38,+
1241956,1.0,1.0,13.0,1.0,0.0,1.0,0.0,1.47,1.47,0.0,0.0,-1.0,+
1159850,1.0,0.0,0.0,1.0,1.0,1.0,0.0,42.79,42.79,0.0,0.0,-1.0,+
1173317,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.86,1.86,0.0,0.0,-1.0,+
